Date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.03.2022 20:00,6.4,674.2,766.3,1.5,29,从东北偏东方向吹来的风,6,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,15.6,,,2500或更高，或无云。,,,11.0,-10.3,无降水,12,,,,
16.03.2022 17:00,10.1,672.7,763.9,-0.6,21,从东方吹来的风,5,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,17.9,,,2500或更高，或无云。,,,20.0,-11.2,无降水,12,,,,
16.03.2022 14:00,10.4,673.3,764.1,-0.9,21,从西南偏南方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,18.5,,,2500或更高，或无云。,,,25.0,-11.0,无降水,12,,,,
16.03.2022 11:00,7.6,674.2,765.2,1.5,25,从东北偏东方向吹来的风,4,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,,,,2500或更高，或无云。,,,20.0,-11.2,无降水,12,,,,
16.03.2022 08:00,4.6,672.7,763.0,1.4,25,从北方吹来的风,2,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,18.5,,,2500或更高，或无云。,,,22.0,-13.7,无降水,12,,,,
16.03.2022 05:00,5.6,671.3,760.9,1.0,21,从西北偏北方向吹来的风,3,,15,,云量发展情况没有进行观测或无法观测。 ,,,3.8,18.5,,,2500或更高，或无云。,,,24.0,-15.0,无降水,12,,,,
16.03.2022 02:00,7.2,670.3,759.7,,24,从东北方吹来的风,2,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,18.5,,,2500或更高，或无云。,,,10.0,-12.0,无降水,12,,,,
15.03.2022 20:00,15.5,666.4,755.1,1.3,18,从西方吹来的风,5,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,18.5,,,2500或更高，或无云。,,,12.0,-8.7,无降水,12,,,,
15.03.2022 17:00,17.9,665.1,753.9,-0.9,13,从西方吹来的风,9,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.8,18.5,,,2500或更高，或无云。,,,17.0,-10.9,无降水,12,,,,
15.03.2022 14:00,17.3,666.0,755.8,-1.6,15,从西方吹来的风,8,,14,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.8,17.5,,,2500或更高，或无云。,,,10.0,-9.6,无降水,12,,,,
15.03.2022 11:00,14.3,667.6,756.1,-0.7,18,从西方吹来的风,6,,10,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.8,17.4,,,2500或更高，或无云。,,,6.0,-9.7,无降水,12,,,,
15.03.2022 08:00,9.3,668.3,757.9,2.2,31,从西北偏北方向吹来的风,2,,8,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.8,17.4,,,2500或更高，或无云。,,,4.3,-7.0,无降水,12,,,,
15.03.2022 05:00,5.3,666.1,755.2,0.6,32,从东方吹来的风,4,,9,,云量发展情况没有进行观测或无法观测。 ,,,-1.2,17.4,,,2500或更高，或无云。,,,8.0,-10.1,无降水,12,,,,
15.03.2022 02:00,0.6,665.5,755.5,,53,从北方吹来的风,1,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.2,17.4,,,2500或更高，或无云。,,,8.0,-7.9,无降水,12,,,,
14.03.2022 20:00,12.2,667.2,757.5,-0.7,21,从西南偏南方向吹来的风,2,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.2,17.4,,,2500或更高，或无云。,,,9.0,-9.5,无降水,12,,,,
14.03.2022 17:00,16.8,667.9,757.3,-2.0,10,从西南偏西方向吹来的风,5,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.2,17.4,,,2500或更高，或无云。,,,13.0,-15.0,无降水,12,,,,
14.03.2022 14:00,15.7,669.9,759.4,-2.3,11,从西南偏西方向吹来的风,6,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.2,16.1,,,2500或更高，或无云。,,,9.0,-14.7,无降水,12,,,,
14.03.2022 11:00,11.5,672.2,762.0,-0.6,23,从西方吹来的风,4,,20,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.2,16.1,,,2500或更高，或无云。,,,9.0,-8.9,无降水,12,,,,
14.03.2022 08:00,3.7,672.8,763.7,1.3,47,从西方吹来的风,2,,21,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.2,16.1,,,2500或更高，或无云。,,,15.0,-6.8,无降水,12,,,,
14.03.2022 05:00,5.5,671.5,761.5,0.3,33,从西方吹来的风,3,,21,,云量发展情况没有进行观测或无法观测。 ,,,-1.6,16.1,,,2500或更高，或无云。,,,22.0,-9.5,无降水,12,,,,
14.03.2022 02:00,7.2,671.2,761.1,,33,从西北偏西方向吹来的风,2,,21,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,16.1,,,2500或更高，或无云。,,,17.0,-8.0,无降水,12,,,,
13.03.2022 20:00,13.2,665.7,756.2,1.0,58,从南方吹来的风,3,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,16.1,,,2500或更高，或无云。,,,3.9,5.1,无降水,12,,,,
13.03.2022 17:00,16.1,664.7,754.7,-0.8,45,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,16.1,,,2500或更高，或无云。,,,7.0,4.2,无降水,12,,,,
13.03.2022 14:00,14.5,665.5,755.3,,43,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,16.4,,,2500或更高，或无云。,,,9.0,2.1,无降水,12,,,,
13.03.2022 11:00,10.2,667.0,757.2,,35,从西方吹来的风,1,,5,, ,,,-1.6,16.4,,,,,,22.0,-4.6,无降水,6,,,,
13.03.2022 08:00,0.4,667.1,758.8,0.1,75,从西北偏北方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.6,16.4,,,2500或更高，或无云。,,,20.0,-3.5,无降水,12,,,,
13.03.2022 05:00,-0.2,667.0,757.4,-0.9,73,从西北方吹来的风,0,,5,,云量发展情况没有进行观测或无法观测。 ,,,-0.3,16.4,,,2500或更高，或无云。,,,24.0,-4.6,无降水,12,,,,
13.03.2022 02:00,2.8,667.9,758.2,,56,从西南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,16.4,,,2500或更高，或无云。,,,30.0,-5.3,无降水,12,,,,
12.03.2022 20:00,7.3,667.4,758.5,1.3,77,从东南方吹来的风,1,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,16.4,,,2500或更高，或无云。,,,5.0,3.4,无降水,12,,,,
12.03.2022 17:00,15.1,666.1,755.6,-0.6,29,从北方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,16.4,,,2500或更高，或无云。,,,18.0,-2.8,无降水,12,,,,
12.03.2022 14:00,13.7,666.7,756.6,-1.4,56,从西北偏西方向吹来的风,3,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,15.1,,,2500或更高，或无云。,,,4.8,5.1,5,12,,,,
12.03.2022 11:00,8.3,668.1,758.8,0.1,80,从西北偏北方向吹来的风,3,,6,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,15.1,,,2500或更高，或无云。,,,2.6,5.1,5,12,,,,
12.03.2022 08:00,3.8,668.0,759.1,0.6,96,从西北偏北方向吹来的风,2,,6,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.4,15.1,,,2500或更高，或无云。,,,0.9,3.2,5,12,,,,
12.03.2022 05:00,4.3,667.4,757.4,-0.2,93,从东南方吹来的风,4,,9,,小雨（不冻） ,,,1.5,15.1,,,2500或更高，或无云。,,,1.0,3.3,5,12,,,,
12.03.2022 02:00,4.5,667.6,757.4,,76,从东方吹来的风,1,,10,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.7,15.1,,,2500或更高，或无云。,,,3.9,0.6,无降水,12,,,,
11.03.2022 20:00,8.1,668.3,759.3,0.0,63,从东南偏东方向吹来的风,3,,10,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.7,15.1,,,2500或更高，或无云。,,,4.2,1.5,无降水,12,,,,
11.03.2022 17:00,13.4,668.3,758.7,-1.2,47,从东南方吹来的风,6,,10,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.7,19.1,,,2500或更高，或无云。,,,4.6,2.3,无降水,12,,,,
11.03.2022 14:00,14.3,669.5,760.4,-1.9,40,从东南偏东方向吹来的风,4,,10,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.7,19.9,,,2500或更高，或无云。,,,4.5,0.9,无降水,12,,,,
11.03.2022 11:00,10.6,671.4,762.7,-0.4,41,从东方吹来的风,5,,10,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.7,,,,2500或更高，或无云。,,,4.7,-2.1,无降水,12,,,,
11.03.2022 08:00,4.9,671.8,763.5,1.3,43,从北方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.9,,,,2500或更高，或无云。,,,10.0,-6.9,无降水,12,,,,
11.03.2022 05:00,3.1,670.5,760.2,0.4,42,从西方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,,,-4.8,19.9,,,2500或更高，或无云。,,,13.0,-8.6,无降水,12,,,,
11.03.2022 02:00,0.1,670.1,760.3,,59,从北方吹来的风,1,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,19.9,,,2500或更高，或无云。,,,3.6,-7.0,无降水,12,,,,
10.03.2022 20:00,6.5,668.8,761.1,1.1,40,从西北偏北方向吹来的风,2,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,19.9,,,2500或更高，或无云。,,,4.5,-6.1,无降水,12,,,,
10.03.2022 17:00,19.1,667.7,758.0,-0.8,16,从南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-4.8,19.9,,,2500或更高，或无云。,,,11.0,-7.3,无降水,12,,,,
10.03.2022 14:00,18.9,668.5,758.9,-2.0,21,从西南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-4.8,18.9,,,2500或更高，或无云。,,,10.0,-3.9,无降水,12,,,,
10.03.2022 11:00,12.7,670.5,761.8,-0.1,34,从西南方吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-4.8,,,,2500或更高，或无云。,,,10.0,-2.7,无降水,12,,,,
10.03.2022 08:00,-1.1,670.6,762.3,0.6,80,从西北偏北方向吹来的风,1,,4,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-4.8,,,,2500或更高，或无云。,,,3.3,-4.1,无降水,12,,,,
10.03.2022 05:00,-2.8,670.0,761.1,0.0,78,从北方吹来的风,1,,7,,薄雾 ,,,-2.8,16.7,,,2500或更高，或无云。,,,4.6,-6.1,无降水,12,,,,
10.03.2022 02:00,-2.3,670.0,761.1,,72,从西北方吹来的风,1,,10,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-3.6,16.7,,,2500或更高，或无云。,,,4.2,-6.7,无降水,12,,,,
09.03.2022 20:00,11.9,670.0,761.1,0.8,26,从西南偏西方向吹来的风,3,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,16.7,,,2500或更高，或无云。,,,10.0,-7.0,无降水,12,,,,
09.03.2022 17:00,16.3,669.2,760.0,-0.5,18,从西南偏南方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-3.6,17.1,,,2500或更高，或无云。,,,13.0,-8.1,无降水,12,,,,
09.03.2022 14:00,16.3,669.7,760.6,-2.1,15,从西南方吹来的风,4,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-3.6,17.6,,,2500或更高，或无云。,,,15.0,-10.4,无降水,12,,,,
09.03.2022 11:00,13.5,671.8,763.7,-0.6,14,从南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-3.6,17.6,,,2500或更高，或无云。,,,16.0,-13.5,无降水,12,,,,
09.03.2022 08:00,1.3,672.4,765.4,1.0,50,从北方吹来的风,0,,3,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-3.6,,,,2500或更高，或无云。,,,5.0,-8.0,无降水,12,,,,
09.03.2022 05:00,-1.7,671.4,762.4,-0.7,51,从西北偏西方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,,,-7.9,17.6,,,2500或更高，或无云。,,,15.0,-10.5,无降水,12,,,,
09.03.2022 02:00,-2.5,672.1,763.6,,50,从西方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,17.6,,,2500或更高，或无云。,,,10.0,-11.5,无降水,12,,,,
08.03.2022 20:00,3.3,671.0,764.5,1.3,27,从北方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,17.6,,,2500或更高，或无云。,,,9.0,-13.9,无降水,12,,,,
08.03.2022 17:00,17.1,669.7,761.4,-0.2,10,从西北方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-7.9,17.6,,,2500或更高，或无云。,,,30.0,-14.8,无降水,12,,,,
08.03.2022 14:00,15.3,669.9,761.5,-1.4,11,从西方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-7.9,15.5,,,2500或更高，或无云。,,,21.0,-15.0,无降水,12,,,,
08.03.2022 11:00,9.3,671.3,763.9,0.4,18,从西南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-7.9,12.0,,,2500或更高，或无云。,,,13.0,-13.8,无降水,12,,,,
08.03.2022 08:00,-2.9,670.9,765.1,1.1,52,从东方吹来的风,1,,3,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-7.9,,,,2500或更高，或无云。,,,5.0,-11.6,无降水,12,,,,
08.03.2022 05:00,-7.0,669.8,762.5,-0.5,58,从西北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,,,-8.2,12.0,,,2500或更高，或无云。,,,21.0,-13.9,无降水,12,,,,
08.03.2022 02:00,-5.2,670.3,762.9,,48,从西北方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.2,12.0,,,2500或更高，或无云。,,,11.0,-14.5,无降水,12,,,,
07.03.2022 20:00,-0.3,670.7,765.1,-0.4,32,从北方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.2,12.0,,,2500或更高，或无云。,,,13.0,-15.0,无降水,12,,,,
07.03.2022 17:00,11.2,671.1,763.8,-1.3,12,从南方吹来的风,3,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.2,12.4,,,2500或更高，或无云。,,,30.0,-17.2,无降水,12,,,,
07.03.2022 14:00,10.6,672.4,764.6,-1.8,14,从西北偏西方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.2,14.2,,,2500或更高，或无云。,,,30.0,-15.8,无降水,12,,,,
07.03.2022 11:00,6.5,674.2,766.6,-0.1,20,从西南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.2,,,,2500或更高，或无云。,,,27.0,-14.9,无降水,12,,,,
07.03.2022 08:00,-4.3,674.3,767.8,0.3,56,从北方吹来的风,0,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.2,,,,2500或更高，或无云。,,,9.0,-11.8,无降水,12,,,,
07.03.2022 05:00,-6.2,674.0,766.9,0.2,54,从西北偏北方向吹来的风,2,,13,,云量发展情况没有进行观测或无法观测。 ,,,-11.3,14.2,,,2500或更高，或无云。,,,30.0,-14.2,无降水,12,,,,
07.03.2022 02:00,-1.3,673.8,766.2,,39,从西北偏北方向吹来的风,2,,14,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,14.2,,,2500或更高，或无云。,,,30.0,-13.5,无降水,12,,,,
06.03.2022 20:00,7.2,671.2,764.7,2.0,22,从西北偏北方向吹来的风,4,,14,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,14.2,,,2500或更高，或无云。,,,18.0,-13.1,无降水,12,,,,
06.03.2022 17:00,12.5,669.2,762.4,-0.6,15,从西北偏西方向吹来的风,8,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.1,14.2,,,2500或更高，或无云。,,,20.0,-13.4,无降水,12,,,,
06.03.2022 14:00,10.3,669.8,763.3,-2.4,15,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.1,10.3,,,2500或更高，或无云。,,,20.0,-15.2,无降水,12,,,,
06.03.2022 11:00,4.5,672.2,767.1,-0.9,18,从东南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.1,6.2,,,2500或更高，或无云。,,,23.0,-17.8,无降水,12,,,,
06.03.2022 08:00,-6.7,673.1,769.0,0.3,56,从北方吹来的风,0,,2,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.1,6.2,,,2500或更高，或无云。,,,9.0,-14.2,无降水,12,,,,
06.03.2022 05:00,-11.2,672.8,767.8,-0.9,64,从北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,,,-12.1,6.2,,,2500或更高，或无云。,,,27.0,-16.8,无降水,12,,,,
06.03.2022 02:00,-10.9,673.7,768.9,,60,从北方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.7,6.2,,,2500或更高，或无云。,,,21.0,-17.3,无降水,12,,,,
05.03.2022 20:00,-3.9,674.0,769.9,0.4,29,从东北偏东方向吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.7,6.2,,,2500或更高，或无云。,,,18.0,-19.3,无降水,12,,,,
05.03.2022 17:00,5.4,673.6,768.7,-0.8,12,从西南方吹来的风,3,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.7,6.2,,,2500或更高，或无云。,,,30.0,-21.8,无降水,12,,,,
05.03.2022 14:00,4.3,674.4,769.6,-1.7,12,从西北方吹来的风,4,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.7,4.5,,,2500或更高，或无云。,,,30.0,-22.6,无降水,12,,,,
05.03.2022 11:00,0.0,676.1,771.4,0.5,16,从西北偏西方向吹来的风,4,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.7,4.0,,,2500或更高，或无云。,,,30.0,-22.9,无降水,12,,,,
05.03.2022 08:00,-6.4,675.6,771.0,1.7,32,从西方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.7,4.0,,,2500或更高，或无云。,,,30.0,-20.4,无降水,12,,,,
05.03.2022 05:00,-11.6,673.9,769.6,0.3,46,从北方吹来的风,3,,11,,云量发展情况没有进行观测或无法观测。 ,,,-13.7,4.0,,,2500或更高，或无云。,,,26.0,-20.9,无降水,12,,,,
05.03.2022 02:00,-10.1,673.6,768.8,,43,从西北偏西方向吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-11.1,6.2,,,2500或更高，或无云。,,,30.0,-20.3,无降水,12,,,,
04.03.2022 20:00,0.3,672.2,766.0,1.4,16,从西方吹来的风,4,,14,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.2,7.7,,,2500或更高，或无云。,,,30.0,-22.6,无降水,12,,,,
04.03.2022 17:00,3.1,670.8,763.2,-0.5,11,从西北方吹来的风,6,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.2,10.1,,,2500或更高，或无云。,,,30.0,-24.6,无降水,12,,,,
04.03.2022 14:00,3.2,671.3,763.3,-1.1,13,从西北偏西方向吹来的风,6,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.2,10.8,,,2500或更高，或无云。,,,30.0,-22.6,无降水,12,,,,
04.03.2022 11:00,0.9,672.4,764.6,2.1,19,从西北方吹来的风,6,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.2,10.8,,,2500或更高，或无云。,,,17.0,-20.1,无降水,12,,,,
04.03.2022 08:00,0.0,670.3,762.7,3.0,31,从西北偏北方向吹来的风,6,,17,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-8.6,10.8,,,2500或更高，或无云。,,,10.0,-15.1,无降水,12,,,,
04.03.2022 05:00,3.7,667.3,757.9,-0.1,50,从西方吹来的风,5,,14,,霾 ,,,,10.8,,,2500或更高，或无云。,,,4.0,-6.0,无降水,12,,,,
04.03.2022 02:00,6.1,667.4,757.6,,26,从西方吹来的风,4,,15,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,10.8,,,2500或更高，或无云。,,,2.2,-12.0,无降水,12,,,,
03.03.2022 20:00,6.9,667.0,760.3,0.7,17,从西方吹来的风,3,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,10.8,,,2500或更高，或无云。,,,8.0,-16.5,无降水,12,,,,
03.03.2022 17:00,10.1,666.3,759.4,-1.0,9,从西方吹来的风,6,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.9,10.8,,,2500或更高，或无云。,,,27.0,-21.4,无降水,12,,,,
03.03.2022 14:00,10.4,667.3,760.4,-2.1,10,从西方吹来的风,7,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.9,10.5,,,2500或更高，或无云。,,,17.0,-19.9,无降水,12,,,,
03.03.2022 11:00,6.7,669.4,763.2,-0.6,16,从西南偏西方向吹来的风,5,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.9,8.7,,,2500或更高，或无云。,,,13.0,-17.4,无降水,12,,,,
03.03.2022 08:00,-8.8,670.0,765.5,0.5,67,从东南方吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.9,,,,2500或更高，或无云。,,,10.0,-13.8,无降水,12,,,,
03.03.2022 05:00,-11.2,669.5,763.6,-0.8,70,从西北方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,-13.8,8.7,,,2500或更高，或无云。,,,15.0,-15.6,无降水,12,,,,
